,filename,flight_time,iothub_time,end_to_end_time,messagesendutctime,iothubutctime,s3creationutctime,audiotranslation
2372,5360757.wav,31.399000000000004,688.0,719.3989999999999,2018-11-29 04:32:04.280601,2018-11-29 04:32:04.312000,2018-11-29 04:32:05.000000,lol tom still be in boston next monday
2373,5366322.wav,40.856,750.0,790.8560000000001,2018-11-29 05:54:02.209144,2018-11-29 05:54:02.250000,2018-11-29 05:54:03.000000,i know tom is excited
2374,5368863.wav,40.975,126.0,166.97500000000005,2018-11-29 04:20:14.833025,2018-11-29 04:20:14.874000,2018-11-29 04:20:15.000000,don't try so hard
2375,5374445.wav,41.348000000000006,172.0,213.34799999999998,2018-11-29 04:17:38.786652,2018-11-29 04:17:38.828000,2018-11-29 04:17:39.000000,it's not over yet
2376,5374862.wav,39.163,604.0,643.163,2018-11-29 00:38:05.356837,2018-11-29 00:38:05.396000,2018-11-29 00:38:06.000000,tom believes in reincarnation
2377,5378743.wav,55.92100000000001,595.0,650.9209999999998,2018-11-29 04:52:36.349079,2018-11-29 04:52:36.405000,2018-11-29 04:52:37.000000,tom didn't want to ask anyone for directions
2378,5379866.wav,40.833,171.0,211.833,2018-11-29 02:07:32.788167,2018-11-29 02:07:32.829000,2018-11-29 02:07:33.000000,tom wires some money to marry
2379,5386620.wav,47.303999999999995,1093.0,1140.3039999999999,2018-11-29 04:17:03.859696,2018-11-29 04:17:03.907000,2018-11-29 04:17:05.000000,time is eager to talk to marry
2380,5389647.wav,45.118,481.0,526.1179999999998,2018-11-29 02:56:23.473882,2018-11-29 02:56:23.519000,2018-11-29 02:56:24.000000,condos almost everything around here
2381,54128.wav,45.13,1081.0,1126.13,2018-11-29 02:18:48.873870,2018-11-29 02:18:48.919000,2018-11-29 02:18:50.000000,you must be very hungry now
2382,5413919.wav,42.18600000000001,389.0,431.186,2018-11-29 02:40:42.568814,2018-11-29 02:40:42.611000,2018-11-29 02:40:43.000000,your really awesome
2383,5424320.wav,37.304,790.0,827.3040000000002,2018-11-29 02:01:40.172696,2018-11-29 02:01:40.210000,2018-11-29 02:01:41.000000,it was poison gas
2384,5428859.wav,56.354,654.0,710.3539999999999,2018-11-29 04:53:11.289646,2018-11-29 04:53:11.346000,2018-11-29 04:53:12.000000,tom is the one who has to make that decision
2385,5430656.wav,57.355,419.0,476.355,2018-11-29 01:27:11.523645,2018-11-29 01:27:11.581000,2018-11-29 01:27:12.000000,tom try to make sure that every employee was treated with respect
2386,5434714.wav,47.902,1001.0,1048.902,2018-11-29 00:54:39.951098,2018-11-29 00:54:39.999000,2018-11-29 00:54:41.000000,we do things together
2387,5437075.wav,57.845,655.0,712.8449999999998,2018-11-29 01:14:20.287155,2018-11-29 01:14:20.345000,2018-11-29 01:14:21.000000,congo's there every day
2388,544006.wav,44.302,529.0,573.302,2018-11-29 02:04:58.426698,2018-11-29 02:04:58.471000,2018-11-29 02:04:59.000000,we don't have any sugar
2389,5440596.wav,40.775,267.0,307.7750000000001,2018-11-29 02:42:37.692225,2018-11-29 02:42:37.733000,2018-11-29 02:42:38.000000,i didn't do anything special
2390,5440598.wav,37.975,564.0,601.975,2018-11-29 04:36:10.398025,2018-11-29 04:36:10.436000,2018-11-29 04:36:11.000000,the pain is too much to bear
2391,5440600.wav,43.242,134.0,177.24200000000005,2018-11-29 01:31:04.822758,2018-11-29 01:31:04.866000,2018-11-29 01:31:05.000000,we're still improving
2392,54407.wav,54.88399999999999,92.0,146.884,2018-11-29 00:40:40.853116,2018-11-29 00:40:40.908000,2018-11-29 00:40:41.000000,i will never forget her kindness as long as i live
2393,5441792.wav,43.876999999999995,392.0,435.87699999999995,2018-11-29 03:10:22.564123,2018-11-29 03:10:22.608000,2018-11-29 03:10:23.000000,we're glad to have come here
2394,5444088.wav,50.45399999999999,933.0,983.454,2018-11-29 03:32:19.016546,2018-11-29 03:32:19.067000,2018-11-29 03:32:20.000000,there are no fish and this late
2395,5448696.wav,60.406000000000006,544.0,604.406,2018-11-29 01:04:19.395594,2018-11-29 01:04:19.456000,2018-11-29 01:04:20.000000,we need to do our best
2396,5448744.wav,44.33,573.0,617.33,2018-11-29 01:38:28.382670,2018-11-29 01:38:28.427000,2018-11-29 01:38:29.000000,tom scare the birds away
2397,5448834.wav,39.706,392.0,431.706,2018-11-29 02:44:40.568294,2018-11-29 02:44:40.608000,2018-11-29 02:44:41.000000,we shouldn't stand in tom's way
2398,5450502.wav,42.81800000000001,156.0,198.818,2018-11-29 00:52:11.801182,2018-11-29 00:52:11.844000,2018-11-29 00:52:12.000000,i know exactly what i should do
2399,5452151.wav,40.628,719.0,759.6279999999998,2018-11-29 01:05:34.240372,2018-11-29 01:05:34.281000,2018-11-29 01:05:35.000000,thomas in hot water
2400,5454814.wav,37.464,583.0,620.464,2018-11-29 02:37:00.379536,2018-11-29 02:37:00.417000,2018-11-29 02:37:01.000000,we can't do such a thing
2401,5454824.wav,41.233999999999995,921.0,962.2339999999999,2018-11-29 01:57:34.037766,2018-11-29 01:57:34.079000,2018-11-29 01:57:35.000000,it'll be some time before time gets here
2402,5462248.wav,32.049,266.0,298.0490000000001,2018-11-29 05:10:22.701951,2018-11-29 05:10:22.734000,2018-11-29 05:10:23.000000,you left the lights on
2403,5466110.wav,41.61,168.0,209.61,2018-11-29 05:41:35.790390,2018-11-29 05:41:35.832000,2018-11-29 05:41:36.000000,i was able to do it
2404,5466472.wav,40.109,589.0,629.109,2018-11-29 02:52:51.370891,2018-11-29 02:52:51.411000,2018-11-29 02:52:52.000000,tom has strange ideas
2405,5469750.wav,54.345,1007.0,1061.345,2018-11-29 01:17:34.938655,2018-11-29 01:17:34.993000,2018-11-29 01:17:36.000000,khan would think this is really cool
2406,5471371.wav,52.24100000000001,323.0,375.241,2018-11-29 04:26:44.624759,2018-11-29 04:26:44.677000,2018-11-29 04:26:45.000000,cause unexpected married to be at his party
2407,5471567.wav,49.205,329.0,378.205,2018-11-29 04:57:53.621795,2018-11-29 04:57:53.671000,2018-11-29 04:57:54.000000,time is it a hero
2408,5481157.wav,44.492,652.0,696.492,2018-11-29 01:39:25.303508,2018-11-29 01:39:25.348000,2018-11-29 01:39:26.000000,it's about time to leave
2409,5482206.wav,66.01899999999999,715.0,781.0189999999999,2018-11-29 01:51:59.218981,2018-11-29 01:51:59.285000,2018-11-29 01:52:00.000000,maybe you should go to boston
2410,5485554.wav,39.216,383.0,422.216,2018-11-29 03:44:08.577784,2018-11-29 03:44:08.617000,2018-11-29 03:44:09.000000,that's really crazy
2411,5494241.wav,50.682,971.0,1021.682,2018-11-29 04:20:04.978318,2018-11-29 04:20:05.029000,2018-11-29 04:20:06.000000,they are like us
2412,5494434.wav,40.678000000000004,313.0,353.67800000000005,2018-11-29 05:13:46.646322,2018-11-29 05:13:46.687000,2018-11-29 05:13:47.000000,it'll stop raining before long
2413,5494873.wav,41.696000000000005,127.0,168.69600000000003,2018-11-29 02:16:43.831304,2018-11-29 02:16:43.873000,2018-11-29 02:16:44.000000,i want time to understand
2414,5499285.wav,38.735,927.0,965.735,2018-11-29 00:36:23.034265,2018-11-29 00:36:23.073000,2018-11-29 00:36:24.000000,tom was a wonderful man
2415,5505320.wav,39.445,200.0,239.445,2018-11-29 02:32:42.760555,2018-11-29 02:32:42.800000,2018-11-29 02:32:43.000000,you would like it
2416,5509421.wav,53.637,174.0,227.637,2018-11-29 01:56:46.772363,2018-11-29 01:56:46.826000,2018-11-29 01:56:47.000000,tom says he hasn't thought about it here
2417,5515389.wav,41.837,1010.0,1051.837,2018-11-29 02:15:43.948163,2018-11-29 02:15:43.990000,2018-11-29 02:15:45.000000,my salary is very low
2418,5516174.wav,40.73,665.0,705.73,2018-11-29 01:29:26.294270,2018-11-29 01:29:26.335000,2018-11-29 01:29:27.000000,we were both in the library
2419,5516707.wav,31.122,995.0,1026.122,2018-11-29 02:51:47.973878,2018-11-29 02:51:48.005000,2018-11-29 02:51:49.000000,we're not going to stop now
2420,5518719.wav,38.937,983.0,1021.937,2018-11-29 02:05:58.978063,2018-11-29 02:05:59.017000,2018-11-29 02:06:00.000000,calm through the back over the fence
2421,5521472.wav,46.29,1022.0,1068.29,2018-11-29 03:07:43.931710,2018-11-29 03:07:43.978000,2018-11-29 03:07:45.000000,we'll go now if you're ready
2422,5526878.wav,41.611,265.0,306.6110000000001,2018-11-29 04:45:31.693389,2018-11-29 04:45:31.735000,2018-11-29 04:45:32.000000,tom said he saw something suspicious the morning mary died
2423,5530762.wav,39.618,706.0,745.618,2018-11-29 05:18:41.254382,2018-11-29 05:18:41.294000,2018-11-29 05:18:42.000000,tom worked at a grocery store
2424,5531527.wav,38.39,348.0,386.39,2018-11-29 05:12:04.613610,2018-11-29 05:12:04.652000,2018-11-29 05:12:05.000000,we need more doctors like you
2425,5542593.wav,30.174,442.0,472.17400000000004,2018-11-29 03:42:55.527826,2018-11-29 03:42:55.558000,2018-11-29 03:42:56.000000,we're doing what we love to do
2426,554301.wav,42.078,313.0,355.0780000000001,2018-11-29 03:42:38.644922,2018-11-29 03:42:38.687000,2018-11-29 03:42:39.000000,i mean to right away
2427,5546000.wav,40.796,114.0,154.796,2018-11-29 04:32:56.845204,2018-11-29 04:32:56.886000,2018-11-29 04:32:57.000000,tom might still be using it
2428,5546004.wav,71.342,517.0,588.342,2018-11-29 01:36:48.411658,2018-11-29 01:36:48.483000,2018-11-29 01:36:49.000000,tom may not be able to calm
2429,5546206.wav,38.239,711.0,749.2389999999999,2018-11-29 05:57:54.250761,2018-11-29 05:57:54.289000,2018-11-29 05:57:55.000000,tom lutz center every day
2430,5550964.wav,41.111999999999995,259.0,300.112,2018-11-29 05:59:03.699888,2018-11-29 05:59:03.741000,2018-11-29 05:59:04.000000,time ran the fastest of law
2431,555276.wav,39.446999999999996,267.0,306.447,2018-11-29 03:33:58.693553,2018-11-29 03:33:58.733000,2018-11-29 03:33:59.000000,yeah my mistake and
2432,555291.wav,40.956,250.0,290.95599999999996,2018-11-29 05:17:18.709044,2018-11-29 05:17:18.750000,2018-11-29 05:17:19.000000,this is really delicious
2433,5573124.wav,39.011,374.0,413.01099999999997,2018-11-29 05:37:43.586989,2018-11-29 05:37:43.626000,2018-11-29 05:37:44.000000,tom those who does that
2434,5576354.wav,41.785,557.0,598.785,2018-11-29 02:58:38.401215,2018-11-29 02:58:38.443000,2018-11-29 02:58:39.000000,like tom swim
2435,5586336.wav,38.532,1006.0,1044.532,2018-11-29 02:00:50.955468,2018-11-29 02:00:50.994000,2018-11-29 02:00:52.000000,tom is mad about you
2436,5588119.wav,34.885999999999996,363.0,397.88599999999997,2018-11-29 05:22:57.602114,2018-11-29 05:22:57.637000,2018-11-29 05:22:58.000000,let's not talk to tom
2437,5589817.wav,40.118,904.0,944.118,2018-11-29 05:25:50.055882,2018-11-29 05:25:50.096000,2018-11-29 05:25:51.000000,commas in the library
2438,5590878.wav,38.803000000000004,177.0,215.803,2018-11-29 03:39:44.784197,2018-11-29 03:39:44.823000,2018-11-29 03:39:45.000000,i'd like to go shopping
2439,5599959.wav,41.976000000000006,353.0,394.976,2018-11-29 05:18:06.605024,2018-11-29 05:18:06.647000,2018-11-29 05:18:07.000000,do you like dinosaurs
2440,5608153.wav,48.813,922.0,970.813,2018-11-29 01:12:26.029187,2018-11-29 01:12:26.078000,2018-11-29 01:12:27.000000,we have to reduce the national debt
2441,5610761.wav,39.863,633.0,672.8629999999998,2018-11-29 03:06:30.327137,2018-11-29 03:06:30.367000,2018-11-29 03:06:31.000000,khan had trouble breathing
2442,5610985.wav,40.419000000000004,793.0,833.419,2018-11-29 04:54:07.166581,2018-11-29 04:54:07.207000,2018-11-29 04:54:08.000000,i know tom was proud of me
2443,561834.wav,40.6,921.0,961.6,2018-11-29 01:08:17.038400,2018-11-29 01:08:17.079000,2018-11-29 01:08:18.000000,i want a friend
2444,5619051.wav,37.545,238.0,275.545,2018-11-29 04:01:49.724455,2018-11-29 04:01:49.762000,2018-11-29 04:01:50.000000,tom always calls on monday
2445,5620333.wav,28.095,204.0,232.095,2018-11-29 03:14:53.767905,2018-11-29 03:14:53.796000,2018-11-29 03:14:54.000000,condit it seems suspicious
2446,5620605.wav,41.391000000000005,568.0,609.391,2018-11-29 01:41:43.390609,2018-11-29 01:41:43.432000,2018-11-29 01:41:44.000000,we have other important issues to discuss
2447,5621673.wav,38.996,677.0,715.9960000000001,2018-11-29 03:38:06.284004,2018-11-29 03:38:06.323000,2018-11-29 03:38:07.000000,we're going to have to make some new rules
2448,5622638.wav,39.234,62.0,101.234,2018-11-29 04:30:59.898766,2018-11-29 04:30:59.938000,2018-11-29 04:31:00.000000,we have to make sure that we get there on time
2449,5624897.wav,43.828,583.0,626.8280000000002,2018-11-29 01:41:26.373172,2018-11-29 01:41:26.417000,2018-11-29 01:41:27.000000,we want to know what this project is going to cost us
2450,5626269.wav,58.973,174.0,232.97299999999998,2018-11-29 00:44:12.767027,2018-11-29 00:44:12.826000,2018-11-29 00:44:13.000000,guess how tall i am
2451,5636500.wav,48.909,326.0,374.909,2018-11-29 03:44:46.625091,2018-11-29 03:44:46.674000,2018-11-29 03:44:47.000000,i wonder what tom will do next
2452,5638187.wav,275.65099999999995,176.0,451.651,2018-11-29 04:03:50.548349,2018-11-29 04:03:50.824000,2018-11-29 04:03:51.000000,come in when surf with me
2453,5639103.wav,48.901,911.0,959.9010000000001,2018-11-29 01:39:18.040099,2018-11-29 01:39:18.089000,2018-11-29 01:39:19.000000,i don't really want that
2454,5639931.wav,43.435,297.0,340.435,2018-11-29 02:27:46.659565,2018-11-29 02:27:46.703000,2018-11-29 02:27:47.000000,i brought my kids up well
2455,5640401.wav,38.491,150.0,188.491,2018-11-29 02:15:02.811509,2018-11-29 02:15:02.850000,2018-11-29 02:15:03.000000,i've always wanted to go there
2456,5640497.wav,43.785,2336.0,2379.785,2018-11-29 01:05:29.620215,2018-11-29 01:05:29.664000,2018-11-29 01:05:32.000000,i'm sure tom has plans to do that
2457,5640504.wav,51.332,375.0,426.332,2018-11-29 01:28:46.573668,2018-11-29 01:28:46.625000,2018-11-29 01:28:47.000000,i felt something was wrong
2458,5641715.wav,43.42,891.0,934.42,2018-11-29 01:14:56.065580,2018-11-29 01:14:56.109000,2018-11-29 01:14:57.000000,they've taken time off life support
2459,5641726.wav,41.398999999999994,905.0,946.3989999999999,2018-11-29 04:02:16.053601,2018-11-29 04:02:16.095000,2018-11-29 04:02:17.000000,i hope you'll be comfortable
2460,5641842.wav,47.449,1098.0,1145.4489999999996,2018-11-29 03:30:26.854551,2018-11-29 03:30:26.902000,2018-11-29 03:30:28.000000,have a merry way to the beach
2461,5642594.wav,37.148,413.0,450.148,2018-11-29 05:55:46.549852,2018-11-29 05:55:46.587000,2018-11-29 05:55:47.000000,i don't understand what this sentence means
2462,5642761.wav,32.183,710.0,742.183,2018-11-29 01:11:30.257817,2018-11-29 01:11:30.290000,2018-11-29 01:11:31.000000,tom didn't want to participate
2463,5643538.wav,40.098,659.0,699.0980000000001,2018-11-29 02:20:05.300902,2018-11-29 02:20:05.341000,2018-11-29 02:20:06.000000,time is that marries husband
2464,5645098.wav,39.278,694.0,733.278,2018-11-29 04:27:12.266722,2018-11-29 04:27:12.306000,2018-11-29 04:27:13.000000,show me what she's done so far
2465,5645350.wav,46.714,593.0,639.714,2018-11-29 05:30:03.360286,2018-11-29 05:30:03.407000,2018-11-29 05:30:04.000000,i hope i'm wrong but i doubt it
2466,5655261.wav,37.917,130.0,167.917,2018-11-29 05:39:56.832083,2018-11-29 05:39:56.870000,2018-11-29 05:39:57.000000,you're a very lucky man
2467,5659231.wav,41.193000000000005,1012.0,1053.193,2018-11-29 01:32:41.946807,2018-11-29 01:32:41.988000,2018-11-29 01:32:43.000000,tom is sitting at the table near the window
2468,5659239.wav,29.508000000000003,910.0,939.508,2018-11-29 05:55:36.060492,2018-11-29 05:55:36.090000,2018-11-29 05:55:37.000000,i hope common married changed their minds
2469,5659257.wav,49.405,781.0,830.405,2018-11-29 00:54:48.169595,2018-11-29 00:54:48.219000,2018-11-29 00:54:49.000000,common merry dance together all night long
2470,5662212.wav,39.645,960.0,999.645,2018-11-29 04:54:01.000355,2018-11-29 04:54:01.040000,2018-11-29 04:54:02.000000,i don't tell people what the
2471,5663200.wav,44.614,376.0,420.61400000000003,2018-11-29 01:33:26.579386,2018-11-29 01:33:26.624000,2018-11-29 01:33:27.000000,i don't think this is a setback
2472,5666415.wav,44.23,1071.0,1115.23,2018-11-29 03:47:15.884770,2018-11-29 03:47:15.929000,2018-11-29 03:47:17.000000,tom has never kissed anyone in public
2473,5675605.wav,40.54,650.0,690.5400000000002,2018-11-29 02:58:47.309460,2018-11-29 02:58:47.350000,2018-11-29 02:58:48.000000,i'll give you a couple examples
2474,5675614.wav,40.275,778.0,818.275,2018-11-29 02:25:50.181725,2018-11-29 02:25:50.222000,2018-11-29 02:25:51.000000,tom is an immigrant from australia
2475,5675722.wav,40.162000000000006,901.0,941.1619999999999,2018-11-29 02:25:09.058838,2018-11-29 02:25:09.099000,2018-11-29 02:25:10.000000,i've finished eating
2476,5679084.wav,41.138999999999996,198.0,239.139,2018-11-29 04:01:43.760861,2018-11-29 04:01:43.802000,2018-11-29 04:01:44.000000,christmas foul on monday that here
2477,5679088.wav,42.029,375.0,417.029,2018-11-29 02:37:07.582971,2018-11-29 02:37:07.625000,2018-11-29 02:37:08.000000,christmas is it like it used to be
2478,5679112.wav,41.657,1016.0,1057.6570000000004,2018-11-29 01:46:01.942343,2018-11-29 01:46:01.984000,2018-11-29 01:46:03.000000,brazil was closed on christmas day
2479,5679187.wav,39.895,210.0,249.895,2018-11-29 04:57:43.750105,2018-11-29 04:57:43.790000,2018-11-29 04:57:44.000000,tom got everything he wanted for christmas
2480,5682300.wav,41.107,685.0,726.107,2018-11-29 03:35:14.273893,2018-11-29 03:35:14.315000,2018-11-29 03:35:15.000000,there's not much snow on the ground
2481,5683377.wav,39.097,533.0,572.097,2018-11-29 01:54:32.427903,2018-11-29 01:54:32.467000,2018-11-29 01:54:33.000000,i've been saying the same thing
2482,5683384.wav,56.888999999999996,354.0,410.889,2018-11-29 01:40:05.589111,2018-11-29 01:40:05.646000,2018-11-29 01:40:06.000000,karma is afraid to make new friends
2483,5699800.wav,36.683,240.0,276.683,2018-11-29 03:26:24.723317,2018-11-29 03:26:24.760000,2018-11-29 03:26:25.000000,com's eyes are green
2484,5700991.wav,40.423,897.0,937.423,2018-11-29 02:48:50.062577,2018-11-29 02:48:50.103000,2018-11-29 02:48:51.000000,we searched everywhere but found nothing
2485,57018.wav,41.516000000000005,533.0,574.5160000000002,2018-11-29 02:17:21.425484,2018-11-29 02:17:21.467000,2018-11-29 02:17:22.000000,return this book as soon as you can
2486,5705368.wav,40.532,378.0,418.532,2018-11-29 03:53:16.581468,2018-11-29 03:53:16.622000,2018-11-29 03:53:17.000000,what did you do last year on christmas day
2487,5707165.wav,60.198,936.0,996.198,2018-11-29 02:34:18.003802,2018-11-29 02:34:18.064000,2018-11-29 02:34:19.000000,we didn't have time to do everything we wanted to do
2488,5708228.wav,54.7,581.0,635.7,2018-11-29 02:10:09.364300,2018-11-29 02:10:09.419000,2018-11-29 02:10:10.000000,did tom really dance
2489,5713590.wav,44.927,334.0,378.92699999999996,2018-11-29 05:20:09.621073,2018-11-29 05:20:09.666000,2018-11-29 05:20:10.000000,apparently tom was late because there was a traffic jam on route nineteen
2490,5726364.wav,37.371,354.0,391.371,2018-11-29 04:50:40.608629,2018-11-29 04:50:40.646000,2018-11-29 04:50:41.000000,khan had not thought of mariana long time
2491,5729759.wav,39.053000000000004,416.0,455.05300000000005,2018-11-29 03:49:33.544947,2018-11-29 03:49:33.584000,2018-11-29 03:49:34.000000,khan needs to take responsibility
2492,5732611.wav,58.762,618.0,676.762,2018-11-29 01:52:50.323238,2018-11-29 01:52:50.382000,2018-11-29 01:52:51.000000,tom has got bigger fish to fry
2493,5733118.wav,38.236,787.0,825.2360000000001,2018-11-29 04:03:38.174764,2018-11-29 04:03:38.213000,2018-11-29 04:03:39.000000,tom's parents weren't pleased
2494,5735571.wav,40.859,475.0,515.8589999999998,2018-11-29 05:51:29.484141,2018-11-29 05:51:29.525000,2018-11-29 05:51:30.000000,tom kept his head above water
2495,5736343.wav,40.688,133.0,173.68800000000005,2018-11-29 05:52:09.826312,2018-11-29 05:52:09.867000,2018-11-29 05:52:10.000000,tom will appeal the judgment
2496,5737084.wav,42.855,733.0,775.855,2018-11-29 04:56:26.224145,2018-11-29 04:56:26.267000,2018-11-29 04:56:27.000000,khan is supposed to be insane
2497,5737789.wav,45.41,252.0,297.41,2018-11-29 02:45:08.702590,2018-11-29 02:45:08.748000,2018-11-29 02:45:09.000000,i would have to vote for tom
2498,5738210.wav,42.945,389.0,431.94500000000005,2018-11-29 04:59:11.568055,2018-11-29 04:59:11.611000,2018-11-29 04:59:12.000000,tom wants to raise a family
2499,5738476.wav,38.574,93.0,131.57399999999998,2018-11-29 02:11:08.868426,2018-11-29 02:11:08.907000,2018-11-29 02:11:09.000000,khan just sat there grinning
2500,5738689.wav,49.951,1049.0,1098.951,2018-11-29 01:13:10.901049,2018-11-29 01:13:10.951000,2018-11-29 01:13:12.000000,tom is an exemplary husband
2501,5740789.wav,44.799,911.0,955.799,2018-11-29 00:50:34.044201,2018-11-29 00:50:34.089000,2018-11-29 00:50:35.000000,cause death was mysterious
2502,5740807.wav,29.224,304.0,333.2240000000001,2018-11-29 00:35:29.666776,2018-11-29 00:35:29.696000,2018-11-29 00:35:30.000000,tom willingly went to jail
2503,5741282.wav,39.962,968.0,1007.962,2018-11-29 02:39:25.992038,2018-11-29 02:39:26.032000,2018-11-29 02:39:27.000000,calm was assigned to boston
2504,5744821.wav,42.38,576.0,618.38,2018-11-29 06:03:32.381620,2018-11-29 06:03:32.424000,2018-11-29 06:03:33.000000,we're paying com salary
2505,5745240.wav,42.273999999999994,776.0,818.2739999999999,2018-11-29 01:10:02.181726,2018-11-29 01:10:02.224000,2018-11-29 01:10:03.000000,calm lived for a long time
2506,5746132.wav,41.494,1007.0,1048.494,2018-11-29 04:34:48.951506,2018-11-29 04:34:48.993000,2018-11-29 04:34:50.000000,i'd go directly with tom
2507,5747061.wav,49.794,292.0,341.79400000000004,2018-11-29 05:38:29.658206,2018-11-29 05:38:29.708000,2018-11-29 05:38:30.000000,content know the truth
2508,5749916.wav,39.84,1015.0,1054.84,2018-11-29 05:50:58.945160,2018-11-29 05:50:58.985000,2018-11-29 05:51:00.000000,i couldn't believe my ears
2509,5752142.wav,48.583,145.0,193.583,2018-11-29 05:11:04.806417,2018-11-29 05:11:04.855000,2018-11-29 05:11:05.000000,concord and let it go
2510,5752472.wav,39.969,1043.0,1082.969,2018-11-29 01:19:16.917031,2018-11-29 01:19:16.957000,2018-11-29 01:19:18.000000,calm put his foot down
2511,5752493.wav,43.913,890.0,933.913,2018-11-29 01:17:00.066087,2018-11-29 01:17:00.110000,2018-11-29 01:17:01.000000,khan it's put in jail
2512,5753218.wav,47.864,452.0,499.86400000000003,2018-11-29 06:01:28.500136,2018-11-29 06:01:28.548000,2018-11-29 06:01:29.000000,tom looks bewildered
2513,5753452.wav,40.341,136.0,176.34099999999998,2018-11-29 03:12:57.823659,2018-11-29 03:12:57.864000,2018-11-29 03:12:58.000000,calm got back into bed
2514,5753591.wav,53.641000000000005,1102.0,1155.6409999999996,2018-11-29 05:02:57.844359,2018-11-29 05:02:57.898000,2018-11-29 05:02:59.000000,tom decided to attack
2515,5753951.wav,33.869,581.0,614.869,2018-11-29 01:33:39.385131,2018-11-29 01:33:39.419000,2018-11-29 01:33:40.000000,well tom take action
2516,5754581.wav,43.122,879.0,922.122,2018-11-29 01:24:52.077878,2018-11-29 01:24:52.121000,2018-11-29 01:24:53.000000,tom plans to do that
2517,57551.wav,40.846,585.0,625.846,2018-11-29 05:32:26.374154,2018-11-29 05:32:26.415000,2018-11-29 05:32:27.000000,this needs smells bad
2518,5756834.wav,42.412,223.0,265.41200000000003,2018-11-29 02:24:46.734588,2018-11-29 02:24:46.777000,2018-11-29 02:24:47.000000,economists tired of you
2519,5757360.wav,44.448,614.0,658.448,2018-11-29 01:15:45.341552,2018-11-29 01:15:45.386000,2018-11-29 01:15:46.000000,tom has a following
2520,5757472.wav,43.005,952.0,995.005,2018-11-29 02:46:07.004995,2018-11-29 02:46:07.048000,2018-11-29 02:46:08.000000,tom will that third
2521,5757734.wav,40.256,816.0,856.2560000000001,2018-11-29 03:28:44.143744,2018-11-29 03:28:44.184000,2018-11-29 03:28:45.000000,tom chose to fight
2522,5759675.wav,43.251000000000005,390.0,433.251,2018-11-29 05:25:36.566749,2018-11-29 05:25:36.610000,2018-11-29 05:25:37.000000,would you mind helping me with something
2523,5761359.wav,40.955,692.0,732.955,2018-11-29 04:06:40.267045,2018-11-29 04:06:40.308000,2018-11-29 04:06:41.000000,you need to call time immediately
2524,5765221.wav,41.349,168.0,209.349,2018-11-29 01:04:48.790651,2018-11-29 01:04:48.832000,2018-11-29 01:04:49.000000,we have to take care of ourselves
2525,5767615.wav,39.856,214.0,253.856,2018-11-29 03:00:24.746144,2018-11-29 03:00:24.786000,2018-11-29 03:00:25.000000,calm made fun of the teacher
2526,578016.wav,41.946000000000005,896.0,937.946,2018-11-29 01:02:48.062054,2018-11-29 01:02:48.104000,2018-11-29 01:02:49.000000,i love this photo
2527,5780452.wav,41.081,416.0,457.08099999999996,2018-11-29 02:13:49.542919,2018-11-29 02:13:49.584000,2018-11-29 02:13:50.000000,i told time that was thirsty
2528,5785948.wav,41.278,602.0,643.278,2018-11-29 04:24:14.356722,2018-11-29 04:24:14.398000,2018-11-29 04:24:15.000000,i asked tom about the accident
2529,5786087.wav,47.234,124.0,171.234,2018-11-29 01:21:21.828766,2018-11-29 01:21:21.876000,2018-11-29 01:21:22.000000,how do you plan on helping
2530,5786667.wav,42.096,307.0,349.096,2018-11-29 03:10:30.650904,2018-11-29 03:10:30.693000,2018-11-29 03:10:31.000000,console married to see another guy at the party
2531,5791854.wav,39.861999999999995,749.0,788.862,2018-11-29 03:09:33.211138,2018-11-29 03:09:33.251000,2018-11-29 03:09:34.000000,i could probably help
2532,5797463.wav,29.504,418.0,447.504,2018-11-29 04:44:39.552496,2018-11-29 04:44:39.582000,2018-11-29 04:44:40.000000,we should get time to do that for us
2533,5799537.wav,44.135,963.0,1007.135,2018-11-29 01:42:24.992865,2018-11-29 01:42:25.037000,2018-11-29 01:42:26.000000,i hope no one saw me dancing
2534,5801505.wav,42.435,827.0,869.435,2018-11-29 01:43:57.130565,2018-11-29 01:43:57.173000,2018-11-29 01:43:58.000000,i don't believe the thing tom says
2535,5805993.wav,43.505,1041.0,1084.505,2018-11-29 04:15:16.915495,2018-11-29 04:15:16.959000,2018-11-29 04:15:18.000000,i shouldn't have gone to boston with tom
2536,5806716.wav,40.64700000000001,81.0,121.647,2018-11-29 00:53:28.878353,2018-11-29 00:53:28.919000,2018-11-29 00:53:29.000000,this is false
2537,5807001.wav,39.553000000000004,263.0,302.553,2018-11-29 02:05:28.697447,2018-11-29 02:05:28.737000,2018-11-29 02:05:29.000000,calm woke up a few minutes before the alarm
2538,5811770.wav,39.663000000000004,949.0,988.663,2018-11-29 03:03:39.011337,2018-11-29 03:03:39.051000,2018-11-29 03:03:40.000000,i wasn't the one who told time where mary lives
2539,5816274.wav,38.437,569.0,607.437,2018-11-29 02:39:02.392563,2018-11-29 02:39:02.431000,2018-11-29 02:39:03.000000,i don't think that's strange
2540,5821151.wav,38.276,759.0,797.2760000000001,2018-11-29 03:25:42.202724,2018-11-29 03:25:42.241000,2018-11-29 03:25:43.000000,khan isn't able to dance
