audiofilename,audio_entropy,t0,t1,t2,t3,t4,t5,t6,t7,t8,payloadsize,audiofilesize,audiofileobjectsize,audio_length,f_t0,f_t1,f_t2,f_t3,f_t4,f_t5,f_t6
/home/pi/Music/mountedDirectory/6358170.wav,12.0701112055,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466944.64132,1543466949.5715,1543466949.58256,1543466949.58281,1543466949.63168,147,57170,64,1,1543466944.64133,1543466944.64134,1543466944.64152,1543466944.64444,1543466948.50876,1543466949.57142,1543466949.57148
/home/pi/Music/mountedDirectory/2360554.wav,12.6115086438,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466949.67803,1543466955.43015,1543466955.44794,1543466955.4482,1543466955.49401,151,64194,64,2,1543466949.67804,1543466949.67806,1543466949.6783,1543466949.68134,1543466954.48517,1543466955.43007,1543466955.43013
/home/pi/Music/mountedDirectory/1088551.wav,12.3663231682,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466955.52204,1543466962.33824,1543466962.34714,1543466962.34739,1543466962.39867,156,65860,64,2,1543466955.52205,1543466955.52206,1543466955.5222,1543466955.52421,1543466960.89538,1543466962.33816,1543466962.33822
/home/pi/Music/mountedDirectory/2375758.wav,13.0176826512,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466962.45012,1543466969.45289,1543466969.47378,1543466969.47404,1543466969.5264,154,61020,64,1,1543466962.45013,1543466962.45015,1543466962.45036,1543466962.45331,1543466968.07601,1543466969.4528,1543466969.45287
/home/pi/Music/mountedDirectory/3329697.wav,12.5324621038,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466969.57674,1543466976.32051,1543466976.3565,1543466976.35677,1543466976.4102,159,73178,64,2,1543466969.57675,1543466969.57677,1543466969.57694,1543466969.5802,1543466974.72025,1543466976.32043,1543466976.32049
/home/pi/Music/mountedDirectory/3821394.wav,12.9966513627,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466976.4623,1543466983.10022,1543466983.10342,1543466983.10357,1543466983.13277,171,88232,64,2,1543466976.46231,1543466976.46233,1543466976.46252,1543466976.4655,1543466981.91443,1543466983.10016,1543466983.10021
/home/pi/Music/mountedDirectory/501171.wav,12.3560305256,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466983.16526,1543466988.35573,1543466988.40899,1543466988.40926,1543466988.46146,143,46634,63,1,1543466983.16527,1543466983.16528,1543466983.1654,1543466983.16736,1543466987.04387,1543466988.35565,1543466988.35571
/home/pi/Music/mountedDirectory/4700105.wav,12.4824882144,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466988.50778,1543466995.19944,1543466995.21392,1543466995.21419,1543466995.26629,155,65178,64,2,1543466988.50779,1543466988.50781,1543466988.50798,1543466988.51117,1543466993.39167,1543466995.19936,1543466995.19942
/home/pi/Music/mountedDirectory/2263544.wav,13.2385599266,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543466995.31688,1543467002.88884,1543467003.05737,1543467003.05764,1543467003.11231,162,75426,64,2,1543466995.31689,1543466995.31691,1543466995.31712,1543466995.3202,1543467000.47722,1543467002.88876,1543467002.88882
/home/pi/Music/mountedDirectory/2540033.wav,12.6735239589,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467003.17272,1543467009.59912,1543467009.63373,1543467009.634,1543467009.68889,162,75428,64,2,1543467003.17273,1543467003.17275,1543467003.17295,1543467003.17621,1543467008.05141,1543467009.59904,1543467009.5991
/home/pi/Music/mountedDirectory/2406641.wav,12.9137492753,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467009.74397,1543467015.98226,1543467015.99299,1543467015.99325,1543467016.04527,161,85026,64,2,1543467009.74398,1543467009.744,1543467009.7442,1543467009.74742,1543467014.87359,1543467015.98218,1543467015.98225
/home/pi/Music/mountedDirectory/21937.wav,13.4731039432,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467016.10381,1543467027.98029,1543467028.02768,1543467028.02795,1543467028.07783,180,142718,62,4,1543467016.10382,1543467016.10384,1543467016.10404,1543467016.10703,1543467024.83862,1543467027.9802,1543467027.98027
/home/pi/Music/mountedDirectory/2484554.wav,12.707356739,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467028.15606,1543467032.30299,1543467032.30602,1543467032.30627,1543467032.36061,152,57176,64,1,1543467028.15607,1543467028.15609,1543467028.1563,1543467028.15943,1543467031.38747,1543467032.30291,1543467032.30297
/home/pi/Music/mountedDirectory/5726364.wav,12.5922979992,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467032.41223,1543467040.56518,1543467040.60858,1543467040.60885,1543467040.65879,170,93994,64,2,1543467032.41224,1543467032.41226,1543467032.41245,1543467032.41539,1543467038.29232,1543467040.5651,1543467040.56516
/home/pi/Music/mountedDirectory/1141181.wav,12.9292324672,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467040.71469,1543467048.43096,1543467048.46161,1543467048.46188,1543467048.51141,160,75426,64,2,1543467040.7147,1543467040.71472,1543467040.71492,1543467040.71801,1543467046.66405,1543467048.43088,1543467048.43094
/home/pi/Music/mountedDirectory/6049168.wav,11.6498807274,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467048.57018,1543467054.35358,1543467054.37514,1543467054.3754,1543467054.4326,156,65178,64,2,1543467048.57019,1543467048.57021,1543467048.57038,1543467048.57347,1543467053.3946,1543467054.35351,1543467054.35357
/home/pi/Music/mountedDirectory/3821278.wav,12.3123756022,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467054.4768,1543467061.71767,1543467061.90026,1543467061.90052,1543467061.95305,143,50452,64,1,1543467054.47681,1543467054.47683,1543467054.47701,1543467054.4802,1543467058.59329,1543467061.71759,1543467061.71765
/home/pi/Music/mountedDirectory/1556524.wav,12.2822226949,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467061.99833,1543467066.22816,1543467066.23051,1543467066.23076,1543467066.28302,151,54642,64,1,1543467061.99834,1543467061.99836,1543467061.99857,1543467062.00196,1543467065.12852,1543467066.22807,1543467066.22814
/home/pi/Music/mountedDirectory/5244069.wav,12.4384911015,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467066.32996,1543467074.00682,1543467074.1051,1543467074.10537,1543467074.15617,157,79264,64,2,1543467066.32997,1543467066.32999,1543467066.33017,1543467066.33309,1543467071.64359,1543467074.00674,1543467074.00681
/home/pi/Music/mountedDirectory/35775.wav,12.2003116821,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467074.20857,1543467080.27259,1543467080.27791,1543467080.27821,1543467080.33424,161,87268,62,2,1543467074.20858,1543467074.20859,1543467074.20876,1543467074.21204,1543467078.78128,1543467080.27251,1543467080.27257
/home/pi/Music/mountedDirectory/4494801.wav,12.1338641845,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467080.38755,1543467087.27845,1543467087.30035,1543467087.30062,1543467087.35677,148,53656,64,1,1543467080.38756,1543467080.38758,1543467080.38776,1543467080.39087,1543467085.0943,1543467087.27837,1543467087.27843
/home/pi/Music/mountedDirectory/4529427.wav,12.3015737449,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467087.40245,1543467093.9051,1543467093.93067,1543467093.93093,1543467093.98277,161,74470,64,2,1543467087.40246,1543467087.40248,1543467087.40265,1543467087.4057,1543467092.08522,1543467093.90502,1543467093.90509
/home/pi/Music/mountedDirectory/4014952.wav,12.4733912535,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467094.03577,1543467101.68223,1543467101.69895,1543467101.6992,1543467101.75195,164,84072,64,2,1543467094.03578,1543467094.0358,1543467094.03597,1543467094.039,1543467100.2906,1543467101.68215,1543467101.68221
/home/pi/Music/mountedDirectory/3737707.wav,12.6069612162,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467101.80457,1543467107.64637,1543467107.69844,1543467107.6987,1543467107.7518,159,77986,64,2,1543467101.80458,1543467101.8046,1543467101.80478,1543467101.80772,1543467106.30924,1543467107.64629,1543467107.64635
/home/pi/Music/mountedDirectory/3201784.wav,12.0708663611,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467107.80583,1543467115.49357,1543467115.53817,1543467115.53843,1543467115.59133,162,73828,64,2,1543467107.80584,1543467107.80586,1543467107.80603,1543467107.80909,1543467113.74907,1543467115.49349,1543467115.49355
/home/pi/Music/mountedDirectory/889771.wav,12.9042771134,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467115.64161,1543467122.77122,1543467122.77797,1543467122.77822,1543467122.83108,164,88284,63,2,1543467115.64162,1543467115.64164,1543467115.64181,1543467115.64494,1543467121.5882,1543467122.77114,1543467122.7712
/home/pi/Music/mountedDirectory/59826.wav,12.4999708109,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467122.89006,1543467131.2832,1543467131.30144,1543467131.30161,1543467131.33221,151,67448,62,2,1543467122.89008,1543467122.89009,1543467122.89027,1543467122.89323,1543467128.69172,1543467131.28315,1543467131.28319
/home/pi/Music/mountedDirectory/3819627.wav,12.7616237595,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467131.36114,1543467141.35742,1543467141.36829,1543467141.36856,1543467141.42312,167,89832,64,2,1543467131.36115,1543467131.36116,1543467131.36127,1543467131.36337,1543467139.99276,1543467141.35734,1543467141.3574
/home/pi/Music/mountedDirectory/3446971.wav,12.8812866622,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467141.48115,1543467148.46078,1543467148.48181,1543467148.48207,1543467148.53235,170,81194,64,2,1543467141.48116,1543467141.48118,1543467141.48135,1543467141.48434,1543467146.74727,1543467148.4607,1543467148.46076
/home/pi/Music/mountedDirectory/5378743.wav,12.3326808216,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467148.58833,1543467156.30983,1543467156.34903,1543467156.34929,1543467156.40405,173,111280,64,3,1543467148.58834,1543467148.58836,1543467148.58853,1543467148.59158,1543467154.49809,1543467156.30965,1543467156.30972
/home/pi/Music/mountedDirectory/296145.wav,12.8927652462,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467156.46234,1543467161.43552,1543467161.43832,1543467161.43857,1543467161.49282,152,49856,63,1,1543467156.46235,1543467156.46236,1543467156.46253,1543467156.46553,1543467159.83894,1543467161.43543,1543467161.4355
/home/pi/Music/mountedDirectory/2538743.wav,12.2870410536,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467161.54354,1543467172.76123,1543467172.81571,1543467172.81597,1543467172.86809,169,82476,64,2,1543467161.54355,1543467161.54357,1543467161.54377,1543467161.54664,1543467170.97371,1543467172.76115,1543467172.76122
/home/pi/Music/mountedDirectory/2451332.wav,13.1380634046,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467172.92221,1543467181.50062,1543467181.58431,1543467181.58466,1543467181.69475,165,85030,64,2,1543467172.92222,1543467172.92224,1543467172.92244,1543467172.92575,1543467179.48429,1543467181.50048,1543467181.50059
/home/pi/Music/mountedDirectory/5428859.wav,12.4145444626,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467181.75614,1543467191.26599,1543467191.2896,1543467191.28992,1543467191.3416,173,96880,64,3,1543467181.75615,1543467181.75617,1543467181.75633,1543467181.75949,1543467188.7386,1543467191.2659,1543467191.26597
/home/pi/Music/mountedDirectory/6079227.wav,12.5016723659,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467191.38991,1543467196.04895,1543467196.05339,1543467196.05364,1543467196.105,149,57172,64,1,1543467191.38991,1543467191.38993,1543467191.39004,1543467191.39206,1543467195.17909,1543467196.04887,1543467196.04893
/home/pi/Music/mountedDirectory/38302.wav,12.1781348504,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467196.15403,1543467199.88461,1543467199.89056,1543467199.89081,1543467199.94652,139,37012,62,1,1543467196.15405,1543467196.15407,1543467196.15423,1543467196.15714,1543467199.01874,1543467199.88453,1543467199.88459
/home/pi/Music/mountedDirectory/4499874.wav,12.348664115,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467199.9934,1543467205.10521,1543467205.11811,1543467205.11837,1543467205.17312,150,63254,64,1,1543467199.99341,1543467199.99343,1543467199.99361,1543467199.99674,1543467203.95103,1543467205.10513,1543467205.1052
/home/pi/Music/mountedDirectory/2450021.wav,13.052936609,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467205.22128,1543467213.48151,1543467213.50128,1543467213.50145,1543467213.53173,171,93036,64,2,1543467205.22129,1543467205.22131,1543467205.2215,1543467205.22444,1543467211.46985,1543467213.48145,1543467213.48149
/home/pi/Music/mountedDirectory/4478374.wav,11.7315152975,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467213.56624,1543467224.58228,1543467224.60599,1543467224.60625,1543467224.658,174,103284,64,3,1543467213.56625,1543467213.56627,1543467213.56647,1543467213.5695,1543467222.36681,1543467224.5822,1543467224.58226
/home/pi/Music/mountedDirectory/2192506.wav,12.4297104322,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467224.71229,1543467229.05672,1543467229.06265,1543467229.06291,1543467229.11554,157,53660,64,1,1543467224.7123,1543467224.71231,1543467224.71252,1543467224.71549,1543467228.17488,1543467229.05664,1543467229.0567
/home/pi/Music/mountedDirectory/6124512.wav,12.3313694565,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467229.16492,1543467235.50127,1543467235.51862,1543467235.51888,1543467235.57054,159,69666,64,2,1543467229.16493,1543467229.16495,1543467229.16513,1543467229.168,1543467234.18385,1543467235.50119,1543467235.50125
/home/pi/Music/mountedDirectory/5662212.wav,11.7900490252,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467235.62177,1543467240.98057,1543467241.00031,1543467241.00057,1543467241.05567,157,68068,64,2,1543467235.62178,1543467235.6218,1543467235.62197,1543467235.62491,1543467239.96523,1543467240.98049,1543467240.98055
/home/pi/Music/mountedDirectory/5610985.wav,11.8404197969,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467241.10669,1543467247.1613,1543467247.16654,1543467247.16679,1543467247.21655,155,71262,64,2,1543467241.1067,1543467241.10672,1543467241.10691,1543467241.11043,1543467245.62781,1543467247.16122,1543467247.16128
/home/pi/Music/mountedDirectory/5825584.wav,12.3420095568,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467247.26917,1543467253.9229,1543467253.95604,1543467253.95631,1543467254.00654,153,69660,64,2,1543467247.26918,1543467247.2692,1543467247.26939,1543467247.27242,1543467252.85171,1543467253.92282,1543467253.92288
/home/pi/Music/mountedDirectory/2315184.wav,12.8154486693,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467254.05729,1543467259.46886,1543467259.4932,1543467259.49346,1543467259.54808,148,64214,64,2,1543467254.0573,1543467254.05732,1543467254.05752,1543467254.06082,1543467258.48882,1543467259.46878,1543467259.46885
/home/pi/Music/mountedDirectory/4398494.wav,11.7771791022,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467259.59837,1543467268.638,1543467268.64793,1543467268.64819,1543467268.69861,170,96878,64,3,1543467259.59838,1543467259.59839,1543467259.59858,1543467259.60166,1543467266.32041,1543467268.63792,1543467268.63798
/home/pi/Music/mountedDirectory/1595186.wav,12.8853020964,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467268.74951,1543467273.57927,1543467273.61213,1543467273.6124,1543467273.66722,143,46608,64,1,1543467268.74953,1543467268.74954,1543467268.74984,1543467268.75273,1543467272.33907,1543467273.57919,1543467273.57925
/home/pi/Music/mountedDirectory/3636144.wav,11.6509540989,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467273.71658,1543467279.08323,1543467279.11495,1543467279.11522,1543467279.16753,147,65172,64,2,1543467273.71659,1543467273.71661,1543467273.71679,1543467273.71994,1543467277.95134,1543467279.08315,1543467279.08321
/home/pi/Music/mountedDirectory/310007.wav,13.2982427551,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467279.21225,1543467288.33822,1543467288.3786,1543467288.37886,1543467288.42935,173,107480,63,3,1543467279.21226,1543467279.21228,1543467279.21246,1543467279.21557,1543467286.51581,1543467288.33814,1543467288.3382
/home/pi/Music/mountedDirectory/3449310.wav,12.6955525244,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467288.49537,1543467295.09903,1543467295.11275,1543467295.11301,1543467295.16438,156,68064,64,2,1543467288.49538,1543467288.4954,1543467288.49557,1543467288.49857,1543467294.14378,1543467295.09895,1543467295.09901
/home/pi/Music/mountedDirectory/2275968.wav,12.6478290706,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467295.2179,1543467303.5222,1543467303.52888,1543467303.52913,1543467303.58191,155,62620,64,1,1543467295.21791,1543467295.21793,1543467295.21813,1543467295.22126,1543467301.15287,1543467303.52212,1543467303.52218
/home/pi/Music/mountedDirectory/3178475.wav,12.1080251981,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467303.63038,1543467308.82063,1543467308.84397,1543467308.84423,1543467308.89596,147,54610,64,1,1543467303.63039,1543467303.63041,1543467303.63058,1543467303.63347,1543467307.68367,1543467308.82054,1543467308.82061
/home/pi/Music/mountedDirectory/295609.wav,12.3910742258,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467308.94048,1543467311.71926,1543467311.7311,1543467311.73136,1543467311.78508,147,56238,63,1,1543467308.94049,1543467308.94051,1543467308.94068,1543467308.94372,1543467310.95848,1543467311.71918,1543467311.71925
/home/pi/Music/mountedDirectory/2688234.wav,12.481026509,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467311.83381,1543467319.27926,1543467319.31729,1543467319.31755,1543467319.37146,156,72216,64,2,1543467311.83382,1543467311.83384,1543467311.83401,1543467311.83742,1543467316.73896,1543467319.27918,1543467319.27924
/home/pi/Music/mountedDirectory/2243574.wav,12.5185460581,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467319.42514,1543467324.61642,1543467324.63509,1543467324.63535,1543467324.69258,145,46610,64,1,1543467319.42515,1543467319.42517,1543467319.42538,1543467319.42847,1543467323.21981,1543467324.61634,1543467324.6164
/home/pi/Music/mountedDirectory/3822515.wav,11.6933421322,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467324.73753,1543467329.46583,1543467329.47275,1543467329.47291,1543467329.50368,153,63262,64,1,1543467324.73754,1543467324.73756,1543467324.73774,1543467324.74094,1543467328.21617,1543467329.46577,1543467329.46582
/home/pi/Music/mountedDirectory/2275776.wav,12.7048355563,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467329.52848,1543467336.34871,1543467336.41957,1543467336.41989,1543467336.45474,153,61018,64,1,1543467329.52849,1543467329.5285,1543467329.52863,1543467329.53077,1543467334.7367,1543467336.34863,1543467336.3487
/home/pi/Music/mountedDirectory/5856402.wav,12.1746388482,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467336.48143,1543467343.06317,1543467343.09787,1543467343.09804,1543467343.14384,155,56024,64,1,1543467336.48144,1543467336.48145,1543467336.48156,1543467336.48373,1543467341.3108,1543467343.06312,1543467343.06316
/home/pi/Music/mountedDirectory/2400053.wav,13.1395575391,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467343.18926,1543467353.78193,1543467353.81269,1543467353.81295,1543467353.86574,163,78628,64,2,1543467343.18927,1543467343.18929,1543467343.1895,1543467343.1927,1543467352.10859,1543467353.78188,1543467353.78192
/home/pi/Music/mountedDirectory/3394429.wav,12.3887809152,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467353.92322,1543467359.14575,1543467359.15452,1543467359.15478,1543467359.20734,155,74462,64,2,1543467353.92323,1543467353.92325,1543467353.92343,1543467353.92641,1543467358.02337,1543467359.14567,1543467359.14573
/home/pi/Music/mountedDirectory/3444478.wav,12.5944903125,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467359.25872,1543467367.73784,1543467367.76789,1543467367.76806,1543467367.79803,167,95274,64,2,1543467359.25873,1543467359.25875,1543467359.25892,1543467359.26196,1543467365.90518,1543467367.73776,1543467367.73782
/home/pi/Music/mountedDirectory/388285.wav,12.848077814,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467367.83011,1543467374.23017,1543467374.24231,1543467374.24256,1543467374.29668,168,81884,63,2,1543467367.83011,1543467367.83012,1543467367.83024,1543467367.8324,1543467372.7759,1543467374.23009,1543467374.23015
/home/pi/Music/mountedDirectory/2663319.wav,12.0146888373,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467374.35313,1543467379.93774,1543467379.94807,1543467379.94833,1543467380.00209,159,66466,64,2,1543467374.35314,1543467374.35316,1543467374.35334,1543467374.35638,1543467378.79042,1543467379.93766,1543467379.93772
/home/pi/Music/mountedDirectory/5737084.wav,12.5057890001,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467380.05336,1543467386.21142,1543467386.2241,1543467386.22435,1543467386.27846,158,74464,64,2,1543467380.05337,1543467380.05339,1543467380.05357,1543467380.05655,1543467384.99848,1543467386.21134,1543467386.2114
/home/pi/Music/mountedDirectory/1094246.wav,13.0128820542,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467386.33327,1543467393.97663,1543467393.99971,1543467394.00002,1543467394.05235,165,83430,64,2,1543467386.33328,1543467386.3333,1543467386.3335,1543467386.3365,1543467392.54537,1543467393.97655,1543467393.97661
/home/pi/Music/mountedDirectory/5285537.wav,12.1693888799,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467394.11126,1543467402.35147,1543467402.36063,1543467402.36089,1543467402.41338,159,61668,64,1,1543467394.11128,1543467394.11129,1543467394.11147,1543467394.11448,1543467400.67693,1543467402.35139,1543467402.35145
/home/pi/Music/mountedDirectory/3314628.wav,12.5449333847,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467402.45917,1543467406.62341,1543467406.64313,1543467406.6434,1543467406.69678,158,69664,64,2,1543467402.45918,1543467402.4592,1543467402.45938,1543467402.46247,1543467405.50234,1543467406.62333,1543467406.62339
/home/pi/Music/mountedDirectory/66822.wav,12.1682072293,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467406.75053,1543467414.22738,1543467414.23875,1543467414.23901,1543467414.29357,152,62948,62,1,1543467406.75054,1543467406.75056,1543467406.75074,1543467406.75368,1543467412.71544,1543467414.2273,1543467414.22736
/home/pi/Music/mountedDirectory/3313168.wav,12.8485863142,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467414.34319,1543467421.17323,1543467421.19044,1543467421.1907,1543467421.24357,158,71266,64,2,1543467414.3432,1543467414.34322,1543467414.34339,1543467414.34638,1543467419.21123,1543467421.17315,1543467421.17321
/home/pi/Music/mountedDirectory/4664811.wav,12.627734133,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467421.29862,1543467428.06698,1543467428.0785,1543467428.07876,1543467428.1302,160,73184,64,2,1543467421.29863,1543467421.29865,1543467421.29882,1543467421.30188,1543467426.36757,1543467428.0669,1543467428.06696
/home/pi/Music/mountedDirectory/4015950.wav,12.0980394671,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467428.18417,1543467432.6837,1543467432.69107,1543467432.69124,1543467432.72277,155,57178,64,1,1543467428.18418,1543467428.1842,1543467428.18437,1543467428.18738,1543467431.75604,1543467432.68364,1543467432.68368
/home/pi/Music/mountedDirectory/3820615.wav,11.8683355971,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467432.74799,1543467437.54157,1543467437.56978,1543467437.57005,1543467437.62259,150,50458,64,1,1543467432.74799,1543467432.748,1543467432.74812,1543467432.75041,1543467436.4555,1543467437.54149,1543467437.54155
/home/pi/Music/mountedDirectory/827295.wav,11.7449425904,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467437.6684,1543467441.90175,1543467441.91871,1543467441.91897,1543467441.97045,138,37004,63,1,1543467437.66841,1543467437.66842,1543467437.66859,1543467437.67168,1543467441.12082,1543467441.90167,1543467441.90173
/home/pi/Music/mountedDirectory/2711943.wav,12.4325026236,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467442.01343,1543467448.14852,1543467448.15232,1543467448.15257,1543467448.20496,158,77982,64,2,1543467442.01344,1543467442.01346,1543467442.01362,1543467442.01658,1543467447.08858,1543467448.14845,1543467448.14851
/home/pi/Music/mountedDirectory/516077.wav,12.4660010264,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467448.25603,1543467457.62544,1543467457.67088,1543467457.67105,1543467457.70033,162,85028,63,2,1543467448.25604,1543467448.25605,1543467448.25624,1543467448.25915,1543467455.33472,1543467457.62539,1543467457.62543
/home/pi/Music/mountedDirectory/5679187.wav,12.7717814169,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467457.7337,1543467463.72894,1543467463.75006,1543467463.75032,1543467463.80377,171,92078,64,2,1543467457.73371,1543467457.73372,1543467457.7339,1543467457.73719,1543467462.57881,1543467463.72886,1543467463.72892
/home/pi/Music/mountedDirectory/4666806.wav,11.488615659,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467463.86313,1543467468.2264,1543467468.23551,1543467468.23576,1543467468.28756,151,55258,64,1,1543467463.86314,1543467463.86316,1543467463.86333,1543467463.86628,1543467467.25858,1543467468.22632,1543467468.22638
/home/pi/Music/mountedDirectory/5471567.wav,12.4986957689,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467468.33504,1543467473.49036,1543467473.62175,1543467473.62201,1543467473.67326,146,50452,64,1,1543467468.33505,1543467468.33507,1543467468.33524,1543467468.33816,1543467471.71934,1543467473.49028,1543467473.49034
/home/pi/Music/mountedDirectory/254181.wav,12.4106420352,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467473.71934,1543467480.23705,1543467480.24135,1543467480.2416,1543467480.2947,154,63262,63,1,1543467473.71935,1543467473.71936,1543467473.71957,1543467473.72303,1543467478.86048,1543467480.23695,1543467480.23703
/home/pi/Music/mountedDirectory/2376195.wav,12.5673940692,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467480.34476,1543467490.53871,1543467490.6371,1543467490.63736,1543467490.69288,163,81828,64,2,1543467480.34477,1543467480.34479,1543467480.34499,1543467480.34795,1543467488.4949,1543467490.53863,1543467490.53869
/home/pi/Music/mountedDirectory/325428.wav,12.3073430606,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467490.74829,1543467496.71223,1543467496.72287,1543467496.72313,1543467496.77738,162,85986,63,2,1543467490.7483,1543467490.74831,1543467490.74848,1543467490.75179,1543467495.07445,1543467496.71215,1543467496.71221
/home/pi/Music/mountedDirectory/909529.wav,13.3706513739,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467496.83245,1543467512.48248,1543467512.54515,1543467512.54542,1543467512.5973,187,136530,63,4,1543467496.83246,1543467496.83248,1543467496.83265,1543467496.83568,1543467509.46962,1543467512.4824,1543467512.48246
/home/pi/Music/mountedDirectory/3402406.wav,12.6834107141,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467512.6731,1543467521.76574,1543467521.80039,1543467521.80065,1543467521.85156,162,77986,64,2,1543467512.67311,1543467512.67313,1543467512.6733,1543467512.67643,1543467519.96686,1543467521.76566,1543467521.76572
